model,resp_id,orig_idx,mean_surprisal,n_ans,gap,jsd_noctx,chunk_drops,chunk_jsds,label,doc_id,summ_model
tofueval_Qwen2.5-0.5B-Instruct,786,786,0.81733238697052,73,1.7084826231002808,0.25904160737991333,"[0.2561762924388821, 0.9865256181032211, 0.23772143067861629, -0.022799756956124864, -0.04090164264617009]","[0.05768158309654435, 0.1272778440492938, 0.03815864501870524, 0.0029708132406132217, 0.004275466584054462]",0,SeattleCityCouncil_08082016_Res 31690,model_B
tofueval_Qwen2.5-0.5B-Instruct,787,787,1.5902377367019653,55,1.5452626943588257,0.2327670156955719,"[0.6431183136644408, 0.11079916006982041, 0.13946652696117368, -0.025495916023646713, -0.05847517040317391]","[0.13453239661599914, 0.03333656024137575, 0.015231373913213081, 0.0044004965843069755, 0.005389315033427135]",0,SeattleCityCouncil_08082016_Res 31690,model_C
tofueval_Qwen2.5-0.5B-Instruct,788,788,1.4822059869766235,101,2.451334238052368,0.2937278151512146,"[1.3599833687265994, 0.4871343800956617, 0.018284422661279245, 0.01590527028059627, 0.005183041523358241]","[0.18894448057439472, 0.05126244614973417, 0.007356070005444886, 0.0029967922738731853, 0.00804146329639394]",1,SeattleCityCouncil_08082016_Res 31690,model_D
tofueval_Qwen2.5-0.5B-Instruct,789,789,2.079376459121704,50,0.7537040710449219,0.17679458856582642,"[-0.21926366900908761, 0.014007721724919975, 0.23689125637247344, 0.02158989880728768, 0.03218117551878095]","[0.040678467908819585, 0.012943644125264199, 0.026101912978056134, 0.005157445833224301, 0.00927289241051767]",1,SeattleCityCouncil_08082016_Res 31690,model_E
tofueval_Qwen2.5-0.5B-Instruct,790,790,2.2742931842803955,65,1.5655949115753174,0.2515605390071869,"[-0.08112296238541603, 0.07960042543216751, 0.1854644961800659, -0.11438244542715928, 0.6869787057772135]","[0.050330341089955676, 0.02957696600905575, 0.03751818220640556, 0.013206717636771477, 0.10361343385119164]",0,SeattleCityCouncil_08082016_Res 31690,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,791,791,0.7862105965614319,156,2.0014255046844482,0.270386278629303,"[1.2641105893438715, 0.18652868433167522, 0.40462656215552273, 0.01580299811557313, 0.1152761839832284]","[0.17120501716188022, 0.03332642843862725, 0.04920631663274687, 0.002522926913633009, 0.00861338407019802]",0,SeattleCityCouncil_08082016_Res 31690,model_A
tofueval_Qwen2.5-0.5B-Instruct,792,792,1.4886865615844727,83,1.4583101272583008,0.20578201115131378,"[0.8597430256986079, 0.07079119983683929, 0.07597035558593421, 0.037176917049176826, -0.045489609056606144]","[0.11946570023264282, 0.01681245241791723, 0.009217827936037152, 0.003999448781442709, 0.011220987330089194]",0,SeattleCityCouncil_08082016_Res 31690,model_B
tofueval_Qwen2.5-0.5B-Instruct,793,793,1.355376958847046,53,0.6206269264221191,0.1624595820903778,"[0.15518398897984298, 0.07038752048524571, -0.02411974299046154, -0.021033152576150453, -0.056538496269429334]","[0.04455349352461643, 0.026945946961499226, 0.015030903605421836, 0.011337901439622688, 0.009257845686422442]",0,SeattleCityCouncil_08082016_Res 31690,model_C
tofueval_Qwen2.5-0.5B-Instruct,794,794,1.129410743713379,121,1.8049594163894653,0.26004496216773987,"[0.3893425485111797, 0.1725054893928651, 0.058040482353488576, 0.3308158275126328, 0.4851708440288679]","[0.05121839309167471, 0.035105075212248434, 0.01843218529784431, 0.07023319632494049, 0.06917726117170875]",0,SeattleCityCouncil_08082016_Res 31690,model_D
tofueval_Qwen2.5-0.5B-Instruct,795,795,1.539163589477539,47,2.1796066761016846,0.21061359345912933,"[0.8631367286954551, 0.2524514839542656, 0.1247773790563905, 0.01967012917327551, 0.05865865537959914]","[0.13030395642070947, 0.023998016585921426, 0.007923484528240071, 0.003223117189071808, 0.0067068179538724276]",0,SeattleCityCouncil_08082016_Res 31690,model_E
tofueval_Qwen2.5-0.5B-Instruct,796,796,3.0541014671325684,52,1.4069271087646484,0.2097214013338089,"[-0.08028079552213267, 0.9772217890243226, 0.04130748858621631, -0.003648282657825173, 0.11513560266869788]","[0.016856792228211886, 0.10078921341874565, 0.005643957919101712, 0.006430910069901494, 0.01254033856240802]",0,SeattleCityCouncil_08142017_Res 31764,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,797,797,1.8821041584014893,93,2.0217490196228027,0.25868090987205505,"[-0.05787119799373691, 1.5664849405287093, -0.05985867604613304, 0.2729438682824063, 0.026767631302968227]","[0.01337756954005702, 0.189039124948253, 0.012512272157349093, 0.036592516871132096, 0.006228581142759824]",1,SeattleCityCouncil_08142017_Res 31764,model_A
tofueval_Qwen2.5-0.5B-Instruct,798,798,1.3645838499069214,132,2.30810546875,0.31177687644958496,"[-0.06942212393826622, 1.3126804598758817, 0.01082880812464282, 0.8839191240910044, 0.01589207389428559]","[0.006093585688764354, 0.19855454091432903, 0.004229974268909156, 0.08808826486535429, 0.0063866893803888715]",0,SeattleCityCouncil_08142017_Res 31764,model_B
tofueval_Qwen2.5-0.5B-Instruct,799,799,1.8594239950180054,65,1.4343254566192627,0.22855159640312195,"[-0.045981893831720716, 0.8529413990439095, 0.016190663950804336, 0.3456595644905554, 0.014434520091162995]","[0.011749379654527449, 0.13900695926016712, 0.018310140262012563, 0.0650732340588897, 0.008774325889302978]",1,SeattleCityCouncil_08142017_Res 31764,model_C
tofueval_Qwen2.5-0.5B-Instruct,800,800,1.7187097072601318,111,2.007793426513672,0.2736828923225403,"[-0.048592064248811954, 1.3843886739370383, 0.2914159078753909, -0.0021095121476858505, 0.023691842659507134]","[0.010422513051574791, 0.1613526354940896, 0.037405226452667015, 0.010532175599070985, 0.01048650173684232]",1,SeattleCityCouncil_08142017_Res 31764,model_D
tofueval_Qwen2.5-0.5B-Instruct,801,801,1.8407033681869507,56,1.6744240522384644,0.2168164700269699,"[0.28479705353571, 0.902832660702448, -0.011618090613670315, 0.48848462096066214, 0.09518061659036903]","[0.03027958564117788, 0.1149425633798923, 0.005974944885131046, 0.06475795212320788, 0.020909399477578257]",0,SeattleCityCouncil_08142017_Res 31764,model_E
tofueval_Qwen2.5-0.5B-Instruct,802,802,2.784383773803711,51,1.3909543752670288,0.17507247626781464,"[-0.1385795598285839, 1.2937819294017447, 0.29585276385792075, 0.05601486456283715, 0.09861904227371127]","[0.008957251006262702, 0.1214645589042733, 0.03398692597247467, 0.017009916998350652, 0.011122188608606295]",0,SeattleCityCouncil_08142017_Res 31764,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,803,803,1.34120512008667,87,2.109553575515747,0.3033584654331207,"[-0.03702894254218273, 1.9029424230784884, 0.03654091343739948, 0.5175809088608333, -0.008307270650503]","[0.0059686902421858005, 0.23642430008689627, 0.009140044428901959, 0.06775801117374748, 0.0037222479486183732]",0,SeattleCityCouncil_08142017_Res 31764,model_A
tofueval_Qwen2.5-0.5B-Instruct,804,804,1.4171422719955444,77,2.430549144744873,0.28717559576034546,"[-0.04091605850965595, 2.371825840223245, 0.05217529117929531, 0.0032226682845472856, 0.0031706373964726633]","[0.00941195466274822, 0.2631549608032318, 0.006566950449800438, 0.00783860573148098, 0.0061342142428970105]",0,SeattleCityCouncil_08142017_Res 31764,model_B
tofueval_Qwen2.5-0.5B-Instruct,805,805,1.1280280351638794,117,1.9547743797302246,0.28456559777259827,"[-0.059903589025184494, 1.6847110318765492, 0.3404317551260639, 0.0485825176363653, -0.01923416580757864]","[0.004780167151209221, 0.23792592287270994, 0.03707672115908483, 0.006431619996831606, 0.0035207722277353546]",1,SeattleCityCouncil_08142017_Res 31764,model_C
tofueval_Qwen2.5-0.5B-Instruct,806,806,1.087505578994751,72,1.8648706674575806,0.25236666202545166,"[-0.011778307235342962, 1.4427375276314303, 0.03038620346958649, 0.5716604737290254, 0.03884073486218161]","[0.00625619430576939, 0.18160672378907192, 0.00614231138121113, 0.07552471387692902, 0.003844554158383239]",0,SeattleCityCouncil_08142017_Res 31764,model_D
tofueval_Qwen2.5-0.5B-Instruct,807,807,1.8444982767105103,52,2.8974950313568115,0.3547431528568268,"[-0.012903589599143462, 0.9216593516309961, 0.02106301840663386, 1.7211088081015846, 0.02275529875455854]","[0.006283984176731722, 0.10659171634520484, 0.0073166989295889205, 0.2248615142318438, 0.026867800415909818]",0,SeattleCityCouncil_08142017_Res 31764,model_E
tofueval_Qwen2.5-0.5B-Instruct,808,808,2.6207261085510254,57,1.3412346839904785,0.23000158369541168,"[-0.06725589774156872, 1.0219524451776554, 0.2621124086395037, -0.03450801542126819, 0.0591993226032508]","[0.014094370433699703, 0.1667426493577455, 0.047168909556204563, 0.007515003931889384, 0.0051654023126295155]",0,SeattleCityCouncil_08142017_Res 31764,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,809,809,1.55064058303833,92,2.045424699783325,0.2602546513080597,"[0.0003401630900280788, 1.859629460590203, -0.00171343797402464, -0.060243902163481675, 0.046960750788556375]","[0.014426427549694934, 0.23003541807615283, 0.005615415025450038, 0.010101707433020494, 0.006509621197728205]",0,SeattleCityCouncil_08142017_Res 31764,model_A
tofueval_Qwen2.5-0.5B-Instruct,810,810,1.6103276014328003,62,1.3410686254501343,0.23881201446056366,"[0.015697332917273255, 1.3305877574471636, 0.07540155259043639, 0.003683554258332738, 0.07436825058351632]","[0.012070836567644502, 0.22738650789828935, 0.002316801411721357, 0.00401894281202614, 0.003962093913668791]",0,SeattleCityCouncil_08142017_Res 31764,model_B
tofueval_Qwen2.5-0.5B-Instruct,811,811,1.460236668586731,95,2.3067007064819336,0.3053843080997467,"[-0.008458957318687585, 1.9353057151421365, 0.32490196251069153, -0.05310468316991702, 0.02537811107001624]","[0.008490962627724672, 0.26009875528214155, 0.05356478870839965, 0.011999249816904011, 0.0034405038389159494]",0,SeattleCityCouncil_08142017_Res 31764,model_C
tofueval_Qwen2.5-0.5B-Instruct,812,812,2.0040764808654785,66,1.872857689857483,0.28932005167007446,"[-0.020363357249703822, 1.2119074828153702, 0.03786237911271834, -0.02804284012756508, 0.09035590483637695]","[0.011545370909736834, 0.20720618990724854, 0.004581867798785397, 0.007753088295733808, 0.016630334224911083]",0,SeattleCityCouncil_08142017_Res 31764,model_D
tofueval_Qwen2.5-0.5B-Instruct,813,813,1.5763428211212158,104,1.8098915815353394,0.27892348170280457,"[-0.017922563258217943, 1.5876244803640964, -0.03766378618960376, 0.2041319227558303, -0.0008611696857070245]","[0.01024617327178353, 0.24623375723205335, 0.005649021740180816, 0.027367501640552606, 0.003170430398330819]",0,SeattleCityCouncil_08142017_Res 31764,model_E
tofueval_Qwen2.5-0.5B-Instruct,814,814,2.3898584842681885,54,1.087774395942688,0.14875809848308563,"[0.2844559427316266, -0.011101731362200721, -0.003978698820531092, 0.1568951801897061, -0.016752138785603974]","[0.03720678823379718, 0.0075746993393126846, 0.013282018335842251, 0.007718744065237438, 0.010196931659265829]",0,SeattleCityCouncil_09122016_Res 31702,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,815,815,1.524564266204834,51,1.4952492713928223,0.2558780014514923,"[0.04343032810963147, 0.0054179489083003764, -0.039549178475520905, 0.004802429353302988, 0.35207295712305]","[0.016346467622765083, 0.0015602428303219651, 0.0026060454896524145, 0.0017573697974516927, 0.052365181843889136]",1,SeattleCityCouncil_09122016_Res 31702,model_A
tofueval_Qwen2.5-0.5B-Instruct,816,816,0.820559561252594,86,1.9891912937164307,0.268474817276001,"[0.9783496757437565, -0.005413495494246681, -0.01425991221628655, 0.00935838031622827, 0.07885228735691525]","[0.13196664813668302, 0.0018630230785303475, 0.004432860423664846, 0.0014728531869586281, 0.006771127071374725]",0,SeattleCityCouncil_09122016_Res 31702,model_B
tofueval_Qwen2.5-0.5B-Instruct,817,817,1.6087863445281982,39,1.7370717525482178,0.2601231336593628,"[0.25981086034936685, 0.03604174046911514, 0.07836634414688422, 0.02762158292133767, 0.37646491149326977]","[0.02309286458108918, 0.002501948325866229, 0.00943273869565695, 0.0017644424521956982, 0.06269351029431956]",1,SeattleCityCouncil_09122016_Res 31702,model_C
tofueval_Qwen2.5-0.5B-Instruct,818,818,1.2427948713302612,98,1.0854729413986206,0.19497960805892944,"[0.3648594900313379, -0.038656516107280645, 0.30520674414256804, 0.00220981633471211, 0.1729555795285037]","[0.06873560711477118, 0.008787085850455838, 0.04062811537293518, 0.003048831574185628, 0.024690362729468143]",1,SeattleCityCouncil_09122016_Res 31702,model_D
tofueval_Qwen2.5-0.5B-Instruct,819,819,1.8198294639587402,65,1.0052049160003662,0.17052656412124634,"[-0.006095263351184817, 0.05934391104114743, 0.04363177652972249, 0.009399085269811062, 0.28922232732606623]","[0.03855696604048437, 0.00838121267909348, 0.007117157431555545, 0.005672978405108062, 0.033246154284615144]",1,SeattleCityCouncil_09122016_Res 31702,model_E
tofueval_Qwen2.5-0.5B-Instruct,820,820,2.5431132316589355,48,1.5257554054260254,0.1697756052017212,"[0.25981486976039986, 0.02709386540906659, 0.016553592060517985, 0.15620866648775214, 0.0785657162462788]","[0.06059059997627022, 0.007031310811697722, 0.013147229839830743, 0.015521139762578665, 0.011259655015995426]",0,SeattleCityCouncil_09122016_Res 31702,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,821,821,1.1034698486328125,73,1.6500812768936157,0.22662301361560822,"[0.3712645933827258, 0.07785189741031763, 0.007661960870037759, 0.012656188080592535, 0.2968779177630345]","[0.07208279580096157, 0.021778470271931537, 0.004963435905131998, 0.00218704045830255, 0.034307735103900325]",1,SeattleCityCouncil_09122016_Res 31702,model_A
tofueval_Qwen2.5-0.5B-Instruct,822,822,2.0085256099700928,49,0.7548213005065918,0.1455700844526291,"[-0.038946492520246505, 0.020822809114624575, -0.0019019027098024987, -0.021695033288370743, 0.24699273291257762]","[0.021000661701320346, 0.0014424058303937235, 0.0030342618771212484, 0.003326950554876429, 0.027404083729880787]",1,SeattleCityCouncil_09122016_Res 31702,model_B
tofueval_Qwen2.5-0.5B-Instruct,823,823,0.9424311518669128,64,2.436343193054199,0.3180224597454071,"[1.163253143432712, 0.015263056853655144, -0.01082643264504668, 0.018708900011347396, 0.07385991498188105]","[0.16532545730862225, 0.003227443740618341, 0.002518266101802613, 0.0019429447829213409, 0.011148075238418542]",1,SeattleCityCouncil_09122016_Res 31702,model_C
tofueval_Qwen2.5-0.5B-Instruct,824,824,0.9948931932449341,61,2.581989288330078,0.30965468287467957,"[1.3873921198299017, 0.03347918503587592, 0.429196628111178, 0.02234400425451716, 0.01764245192829489]","[0.181718341920386, 0.003622951034734141, 0.04046099203685012, 0.0016005970581497169, 0.004840699110646994]",0,SeattleCityCouncil_09122016_Res 31702,model_D
tofueval_Qwen2.5-0.5B-Instruct,825,825,1.4673125743865967,103,1.2600871324539185,0.20239178836345673,"[0.44363701410683576, -0.03854499507072, 0.008707981035204461, -0.003439874130228277, 0.1573287848634156]","[0.07536692866000791, 0.0062273178845356865, 0.008687873673849407, 0.004459694794778847, 0.029392998306606678]",1,SeattleCityCouncil_09122016_Res 31702,model_E
tofueval_Qwen2.5-0.5B-Instruct,826,826,1.8367825746536255,58,0.8978843688964844,0.17565904557704926,"[0.4011129253997532, 0.020860535782111552, -0.03553169508412448, 0.06397809597647525, 0.2543953299735159]","[0.04838190313578174, 0.003799540973157742, 0.011635566251658834, 0.002971535547442664, 0.03379849121690846]",1,SeattleCityCouncil_09122016_Res 31702,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,827,827,1.1560635566711426,87,0.8536394238471985,0.1672883778810501,"[0.06817859002665333, 0.016952904479778184, 0.0018667740082544215, 0.06206896338264268, 0.29608439837509903]","[0.019113633593132683, 0.002487537568300865, 0.001654270546197594, 0.0021391411694092564, 0.03129053839773892]",1,SeattleCityCouncil_09122016_Res 31702,model_A
tofueval_Qwen2.5-0.5B-Instruct,828,828,1.525964379310608,57,1.1357603073120117,0.2107883095741272,"[0.16543834311596584, 0.023229890872020757, 0.03153193700576626, -0.028693528059975187, 0.24047587719427324]","[0.03313645520894058, 0.004042120164552998, 0.016174622529710928, 0.003306045919109174, 0.032787140319940816]",1,SeattleCityCouncil_09122016_Res 31702,model_B
tofueval_Qwen2.5-0.5B-Instruct,829,829,1.1030769348144531,78,1.2924137115478516,0.19646823406219482,"[0.7566877398441111, 0.023064495771059696, 0.0028233310469763986, -0.0025411528879780796, 0.2543665029594334]","[0.08758786830521068, 0.0019766116566231062, 0.003326763000636208, 0.00213943561470605, 0.025906525701531954]",1,SeattleCityCouncil_09122016_Res 31702,model_C
tofueval_Qwen2.5-0.5B-Instruct,830,830,1.3161669969558716,101,0.8489276170730591,0.16588439047336578,"[0.392704796252627, 0.010786799601498054, 0.004029327818132893, 0.009434160217484298, 0.18229126303337426]","[0.06300469928751992, 0.0021061139518228585, 0.004138657653623629, 0.0018923338861862131, 0.024525512436651856]",1,SeattleCityCouncil_09122016_Res 31702,model_D
tofueval_Qwen2.5-0.5B-Instruct,831,831,1.5892186164855957,103,1.140549659729004,0.16197431087493896,"[0.5387303542778928, -0.0078068253940869305, -0.06754925876111442, 0.15819148521690807, 0.07057056938589368]","[0.07063378252904591, 0.010573041085729516, 0.009281930835307772, 0.020007436220071853, 0.023595002430345596]",1,SeattleCityCouncil_09122016_Res 31702,model_E
tofueval_Qwen2.5-0.5B-Instruct,832,832,1.3866631984710693,36,1.7396602630615234,0.2484450340270996,"[1.1392830493520403, 0.09088220798932728, 0.04570890195261907, 0.04063176578711136, -0.0020931596833785684]","[0.14974349683244428, 0.019651161215623207, 0.002453170905141633, 0.0019542335628052066, 0.0039040926632512513]",0,SeattleCityCouncil_10072019_CB 119288,Model-Extra
tofueval_Qwen2.5-0.5B-Instruct,833,833,1.0433900356292725,54,1.821550965309143,0.26038941740989685,"[1.6433863122106738, 0.012225219464367169, -0.0032327655760498062, -0.01897636272527355, -0.0019013884166606996]","[0.21431903963255333, 0.003860023526947821, 0.0014484557563563343, 0.002425593772333859, 0.002279229925144827]",0,SeattleCityCouncil_10072019_CB 119288,model_A
